"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2002"	"2002"	168	94614	177.56	204.39
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2003"	"2003"	162	95361	169.88	187.98
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2004"	"2004"	147	95689	153.62	165.75
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2005"	"2005"	157	96495	162.70	171.56
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2006"	"2006"	171	97801	174.84	182.78
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2007"	"2007"	173	98454	175.72	173.37
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2008"	"2008"	142	98999	143.44	138.75
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2009"	"2009"	160	100157	159.75	151.89
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2010"	"2010"	138	100444	137.39	123.87
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2011"	"2011"	178	101426	175.50	162.58
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2012"	"2012"	154	102278	150.57	130.95
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2013"	"2013"	178	101307	175.70	143.55
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2014"	"2014"	195	101405	192.30	156.60
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2015"	"2015"	217	101155	214.52	170.16
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"2016"	"2016"	185	103042	179.54	133.88
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"1999"	"1999"	139	50530	275.08	343.35
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2000"	"2000"	145	50866	285.06	352.32
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2001"	"2001"	141	50919	276.91	348.56
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2002"	"2002"	167	50622	329.90	405.51
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2003"	"2003"	120	50252	238.80	294.62
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2004"	"2004"	137	50266	272.55	330.55
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2005"	"2005"	118	50244	234.85	279.03
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2006"	"2006"	135	50360	268.07	320.15
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2007"	"2007"	124	50438	245.85	290.53
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2008"	"2008"	136	50699	268.25	312.76
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2009"	"2009"	111	50929	217.95	251.24
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2010"	"2010"	124	50902	243.61	278.83
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2011"	"2011"	133	50525	263.24	287.05
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2012"	"2012"	136	50021	271.89	287.15
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2013"	"2013"	89	49746	178.91	188.28
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2014"	"2014"	106	49548	213.93	219.62
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2015"	"2015"	108	48963	220.57	222.03
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"2016"	"2016"	105	49235	213.26	209.18
	"Arkansas"	"05"	"Medium Metro"	"3"	"1999"	"1999"	2613	1088567	240.04	260.69
	"Arkansas"	"05"	"Medium Metro"	"3"	"2000"	"2000"	2593	1104200	234.83	255.05
	"Arkansas"	"05"	"Medium Metro"	"3"	"2001"	"2001"	2750	1125549	244.33	265.15
	"Arkansas"	"05"	"Medium Metro"	"3"	"2002"	"2002"	2762	1142314	241.79	262.30
	"Arkansas"	"05"	"Medium Metro"	"3"	"2003"	"2003"	2620	1161945	225.48	243.48
	"Arkansas"	"05"	"Medium Metro"	"3"	"2004"	"2004"	2519	1184842	212.60	229.65
	"Arkansas"	"05"	"Medium Metro"	"3"	"2005"	"2005"	2563	1211258	211.60	228.33
	"Arkansas"	"05"	"Medium Metro"	"3"	"2006"	"2006"	2453	1243376	197.29	210.06
	"Arkansas"	"05"	"Medium Metro"	"3"	"2007"	"2007"	2440	1268140	192.41	203.71
	"Arkansas"	"05"	"Medium Metro"	"3"	"2008"	"2008"	2626	1290232	203.53	213.52
	"Arkansas"	"05"	"Medium Metro"	"3"	"2009"	"2009"	2478	1310681	189.06	197.42
	"Arkansas"	"05"	"Medium Metro"	"3"	"2010"	"2010"	2439	1327570	183.72	189.83
	"Arkansas"	"05"	"Medium Metro"	"3"	"2011"	"2011"	2429	1349825	179.95	182.08
	"Arkansas"	"05"	"Medium Metro"	"3"	"2012"	"2012"	2629	1366240	192.43	192.46
	"Arkansas"	"05"	"Medium Metro"	"3"	"2013"	"2013"	2548	1382775	184.27	181.97
	"Arkansas"	"05"	"Medium Metro"	"3"	"2014"	"2014"	2781	1396461	199.15	194.83
	"Arkansas"	"05"	"Medium Metro"	"3"	"2015"	"2015"	2939	1412011	208.14	200.51
	"Arkansas"	"05"	"Medium Metro"	"3"	"2016"	"2016"	3068	1427094	214.98	204.19
	"Arkansas"	"05"	"Small Metro"	"4"	"1999"	"1999"	1103	354937	310.76	272.34
	"Arkansas"	"05"	"Small Metro"	"4"	"2000"	"2000"	1081	357242	302.60	264.32
	"Arkansas"	"05"	"Small Metro"	"4"	"2001"	"2001"	1157	358210	322.99	280.89
	"Arkansas"	"05"	"Small Metro"	"4"	"2002"	"2002"	1200	359122	334.15	291.30
	"Arkansas"	"05"	"Small Metro"	"4"	"2003"	"2003"	1145	360868	317.29	277.60
	"Arkansas"	"05"	"Small Metro"	"4"	"2004"	"2004"	1063	362060	293.60	256.76
	"Arkansas"	"05"	"Small Metro"	"4"	"2005"	"2005"	1086	363878	298.45	261.22
	"Arkansas"	"05"	"Small Metro"	"4"	"2006"	"2006"	1065	367643	289.68	250.93
	"Arkansas"	"05"	"Small Metro"	"4"	"2007"	"2007"	1032	368654	279.94	240.09
	"Arkansas"	"05"	"Small Metro"	"4"	"2008"	"2008"	1072	371002	288.95	246.39
	"Arkansas"	"05"	"Small Metro"	"4"	"2009"	"2009"	1036	373059	277.70	234.62
	"Arkansas"	"05"	"Small Metro"	"4"	"2010"	"2010"	1052	373941	281.33	236.69
	"Arkansas"	"05"	"Small Metro"	"4"	"2011"	"2011"	1131	375632	301.09	247.68
	"Arkansas"	"05"	"Small Metro"	"4"	"2012"	"2012"	1046	374949	278.97	230.05
	"Arkansas"	"05"	"Small Metro"	"4"	"2013"	"2013"	1150	374753	306.87	250.13
	"Arkansas"	"05"	"Small Metro"	"4"	"2014"	"2014"	1126	374762	300.46	246.26
	"Arkansas"	"05"	"Small Metro"	"4"	"2015"	"2015"	1181	375647	314.39	249.83
	"Arkansas"	"05"	"Small Metro"	"4"	"2016"	"2016"	1204	375535	320.61	256.48
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	2134	560262	380.89	323.29
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	2094	562697	372.14	313.57
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	1968	561881	350.25	296.51
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	2013	561322	358.62	304.27
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	1882	560021	336.06	285.32
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	1750	561285	311.78	265.58
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	1769	563853	313.73	266.02
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	1775	568676	312.13	263.19
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	1617	571295	283.04	238.44
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	1632	573557	284.54	238.99
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	1625	575506	282.36	235.35
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	1711	576590	296.74	244.99
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	1605	576959	278.18	226.95
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	1636	576416	283.82	231.48
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	1718	573202	299.72	240.46
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	1617	571552	282.91	224.05
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	1739	571444	304.32	237.56
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	1770	569729	310.67	238.77
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"1999"	"1999"	2326	597564	389.25	299.86
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2000"	"2000"	2365	598395	395.22	304.78
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2001"	"2001"	2247	595012	377.64	290.66
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2002"	"2002"	2188	592547	369.25	284.24
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2003"	"2003"	2019	591730	341.20	260.65
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2004"	"2004"	2065	591233	349.27	267.68
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2005"	"2005"	2039	591864	344.50	262.22
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2006"	"2006"	2003	591706	338.51	257.35
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2007"	"2007"	2001	590123	339.08	255.65
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2008"	"2008"	2050	589064	348.01	260.12
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2009"	"2009"	2045	586668	348.58	259.54
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2010"	"2010"	1948	586915	331.90	245.77
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2011"	"2011"	1870	585038	319.64	232.32
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2012"	"2012"	1960	581505	337.06	240.68
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2013"	"2013"	1872	578897	323.37	228.17
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2014"	"2014"	1951	574046	339.87	235.53
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2015"	"2015"	1971	570139	345.71	237.96
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"2016"	"2016"	1943	566655	342.89	229.42
	"California"	"06"	"Large Central Metro"	"1"	"1999"	"1999"	46185	21630715	213.52	262.22
	"California"	"06"	"Large Central Metro"	"1"	"2000"	"2000"	43820	21851405	200.54	243.97
	"California"	"06"	"Large Central Metro"	"1"	"2001"	"2001"	43342	22202485	195.21	235.68
	"California"	"06"	"Large Central Metro"	"1"	"2002"	"2002"	43152	22406916	192.58	229.50
	"California"	"06"	"Large Central Metro"	"1"	"2003"	"2003"	43210	22595325	191.23	224.28
	"California"	"06"	"Large Central Metro"	"1"	"2004"	"2004"	41046	22740668	180.50	209.73
	"California"	"06"	"Large Central Metro"	"1"	"2005"	"2005"	40587	22837277	177.72	201.60
	"California"	"06"	"Large Central Metro"	"1"	"2006"	"2006"	40530	22903731	176.96	197.53
	"California"	"06"	"Large Central Metro"	"1"	"2007"	"2007"	38472	23010488	167.19	182.22
	"California"	"06"	"Large Central Metro"	"1"	"2008"	"2008"	37705	23228330	162.32	173.82
	"California"	"06"	"Large Central Metro"	"1"	"2009"	"2009"	36852	23456704	157.11	164.92
	"California"	"06"	"Large Central Metro"	"1"	"2010"	"2010"	36394	23629727	154.02	159.31
	"California"	"06"	"Large Central Metro"	"1"	"2011"	"2011"	37374	23912674	156.29	157.51
	"California"	"06"	"Large Central Metro"	"1"	"2012"	"2012"	36902	24166975	152.70	150.88
	"California"	"06"	"Large Central Metro"	"1"	"2013"	"2013"	37448	24375695	153.63	149.12
	"California"	"06"	"Large Central Metro"	"1"	"2014"	"2014"	36175	24694943	146.49	139.59
	"California"	"06"	"Large Central Metro"	"1"	"2015"	"2015"	37999	24923025	152.47	142.45
	"California"	"06"	"Large Central Metro"	"1"	"2016"	"2016"	38204	24968390	153.01	140.20
	"California"	"06"	"Large Fringe Metro"	"2"	"1999"	"1999"	8483	4181436	202.87	243.56
	"California"	"06"	"Large Fringe Metro"	"2"	"2000"	"2000"	7971	4239292	188.03	223.37
	"California"	"06"	"Large Fringe Metro"	"2"	"2001"	"2001"	8196	4339867	188.85	222.67
	"California"	"06"	"Large Fringe Metro"	"2"	"2002"	"2002"	8365	4400991	190.07	222.17
	"California"	"06"	"Large Fringe Metro"	"2"	"2003"	"2003"	8275	4468966	185.17	213.52
	"California"	"06"	"Large Fringe Metro"	"2"	"2004"	"2004"	7812	4539999	172.07	197.15
	"California"	"06"	"Large Fringe Metro"	"2"	"2005"	"2005"	7951	4605902	172.63	194.87
	"California"	"06"	"Large Fringe Metro"	"2"	"2006"	"2006"	7933	4652176	170.52	189.43
	"California"	"06"	"Large Fringe Metro"	"2"	"2007"	"2007"	7492	4696538	159.52	174.13
	"California"	"06"	"Large Fringe Metro"	"2"	"2008"	"2008"	7376	4747446	155.37	166.29
	"California"	"06"	"Large Fringe Metro"	"2"	"2009"	"2009"	7339	4794821	153.06	160.68
	"California"	"06"	"Large Fringe Metro"	"2"	"2010"	"2010"	7376	4840703	152.37	158.10
	"California"	"06"	"Large Fringe Metro"	"2"	"2011"	"2011"	7466	4909915	152.06	153.61
	"California"	"06"	"Large Fringe Metro"	"2"	"2012"	"2012"	7461	4959535	150.44	148.18
	"California"	"06"	"Large Fringe Metro"	"2"	"2013"	"2013"	7597	4999553	151.95	147.10
	"California"	"06"	"Large Fringe Metro"	"2"	"2014"	"2014"	7213	5063927	142.44	134.86
	"California"	"06"	"Large Fringe Metro"	"2"	"2015"	"2015"	7635	5112885	149.33	138.54
	"California"	"06"	"Large Fringe Metro"	"2"	"2016"	"2016"	7682	5142043	149.40	135.99
	"California"	"06"	"Medium Metro"	"3"	"1999"	"1999"	12670	5882063	215.40	256.52
	"California"	"06"	"Medium Metro"	"3"	"2000"	"2000"	12021	5959967	201.70	238.60
	"California"	"06"	"Medium Metro"	"3"	"2001"	"2001"	12102	6090494	198.70	235.03
	"California"	"06"	"Medium Metro"	"3"	"2002"	"2002"	12540	6190032	202.58	238.54
	"California"	"06"	"Medium Metro"	"3"	"2003"	"2003"	12745	6283276	202.84	237.10
	"California"	"06"	"Medium Metro"	"3"	"2004"	"2004"	11819	6363565	185.73	217.02
	"California"	"06"	"Medium Metro"	"3"	"2005"	"2005"	11957	6432251	185.89	213.43
	"California"	"06"	"Medium Metro"	"3"	"2006"	"2006"	11952	6489898	184.16	208.65
	"California"	"06"	"Medium Metro"	"3"	"2007"	"2007"	11398	6551127	173.99	194.08
	"California"	"06"	"Medium Metro"	"3"	"2008"	"2008"	11300	6621677	170.65	187.04
	"California"	"06"	"Medium Metro"	"3"	"2009"	"2009"	10772	6693848	160.92	173.26
	"California"	"06"	"Medium Metro"	"3"	"2010"	"2010"	10841	6759323	160.39	170.95
	"California"	"06"	"Medium Metro"	"3"	"2011"	"2011"	10873	6839902	158.96	165.77
	"California"	"06"	"Medium Metro"	"3"	"2012"	"2012"	10802	6890831	156.76	160.14
	"California"	"06"	"Medium Metro"	"3"	"2013"	"2013"	10875	6936455	156.78	157.90
	"California"	"06"	"Medium Metro"	"3"	"2014"	"2014"	10745	7013208	153.21	151.84
	"California"	"06"	"Medium Metro"	"3"	"2015"	"2015"	11154	7072837	157.70	153.50
	"California"	"06"	"Medium Metro"	"3"	"2016"	"2016"	11300	7101058	159.13	152.17
	"California"	"06"	"Small Metro"	"4"	"1999"	"1999"	2453	1013733	241.98	246.56
	"California"	"06"	"Small Metro"	"4"	"2000"	"2000"	2488	1024786	242.78	245.55
	"California"	"06"	"Small Metro"	"4"	"2001"	"2001"	2441	1042975	234.04	235.20
	"California"	"06"	"Small Metro"	"4"	"2002"	"2002"	2598	1061702	244.70	245.86
	"California"	"06"	"Small Metro"	"4"	"2003"	"2003"	2475	1083340	228.46	229.24
	"California"	"06"	"Small Metro"	"4"	"2004"	"2004"	2284	1101511	207.35	207.67
	"California"	"06"	"Small Metro"	"4"	"2005"	"2005"	2402	1117370	214.97	213.37
	"California"	"06"	"Small Metro"	"4"	"2006"	"2006"	2399	1136653	211.06	208.84
	"California"	"06"	"Small Metro"	"4"	"2007"	"2007"	2332	1151403	202.54	198.37
	"California"	"06"	"Small Metro"	"4"	"2008"	"2008"	2259	1164305	194.02	187.55
	"California"	"06"	"Small Metro"	"4"	"2009"	"2009"	2291	1171829	195.51	186.64
	"California"	"06"	"Small Metro"	"4"	"2010"	"2010"	2213	1178974	187.71	177.31
	"California"	"06"	"Small Metro"	"4"	"2011"	"2011"	2186	1187372	184.10	170.69
	"California"	"06"	"Small Metro"	"4"	"2012"	"2012"	2322	1187648	195.51	177.08
	"California"	"06"	"Small Metro"	"4"	"2013"	"2013"	2404	1190019	202.01	179.90
	"California"	"06"	"Small Metro"	"4"	"2014"	"2014"	2173	1199433	181.17	159.43
	"California"	"06"	"Small Metro"	"4"	"2015"	"2015"	2395	1204509	198.84	171.63
	"California"	"06"	"Small Metro"	"4"	"2016"	"2016"	2402	1205952	199.18	167.76
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	1397	531290	262.94	229.58
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	1434	535000	268.04	233.17
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	1459	541073	269.65	232.24
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	1409	546361	257.89	219.37
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	1439	552568	260.42	219.95
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	1394	556941	250.30	211.30
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	1354	560698	241.48	201.16
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	1336	562272	237.61	194.50
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	1359	563459	241.19	193.73
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	1371	565402	242.48	191.56
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	1269	566965	223.82	175.43
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	1168	568226	205.55	159.39
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	1221	566662	215.47	162.89
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	1234	563892	218.84	162.75
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	1307	560712	233.10	166.95
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	1234	561614	219.72	156.64
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	1409	562460	250.51	176.04
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	1316	562987	233.75	163.25
	"California"	"06"	"NonCore (non-metro)"	"6"	"1999"	"1999"	742	259967	285.42	238.63
	"California"	"06"	"NonCore (non-metro)"	"6"	"2000"	"2000"	692	261198	264.93	217.28
	"California"	"06"	"NonCore (non-metro)"	"6"	"2001"	"2001"	694	262564	264.32	214.21
	"California"	"06"	"NonCore (non-metro)"	"6"	"2002"	"2002"	733	265841	275.73	220.19
	"California"	"06"	"NonCore (non-metro)"	"6"	"2003"	"2003"	720	269684	266.98	213.22
	"California"	"06"	"NonCore (non-metro)"	"6"	"2004"	"2004"	644	271892	236.86	185.98
	"California"	"06"	"NonCore (non-metro)"	"6"	"2005"	"2005"	665	274445	242.31	188.16
	"California"	"06"	"NonCore (non-metro)"	"6"	"2006"	"2006"	721	276472	260.79	201.65
	"California"	"06"	"NonCore (non-metro)"	"6"	"2007"	"2007"	637	277296	229.72	175.29
	"California"	"06"	"NonCore (non-metro)"	"6"	"2008"	"2008"	698	277177	251.82	188.18
	"California"	"06"	"NonCore (non-metro)"	"6"	"2009"	"2009"	683	277062	246.52	182.06
	"California"	"06"	"NonCore (non-metro)"	"6"	"2010"	"2010"	649	277003	234.29	170.35
	"California"	"06"	"NonCore (non-metro)"	"6"	"2011"	"2011"	652	275387	236.76	165.37
	"California"	"06"	"NonCore (non-metro)"	"6"	"2012"	"2012"	650	272549	238.49	161.34
	"California"	"06"	"NonCore (non-metro)"	"6"	"2013"	"2013"	668	270087	247.33	166.11
	"California"	"06"	"NonCore (non-metro)"	"6"	"2014"	"2014"	649	269375	240.93	156.19
	"California"	"06"	"NonCore (non-metro)"	"6"	"2015"	"2015"	697	269102	259.01	164.80
	"California"	"06"	"NonCore (non-metro)"	"6"	"2016"	"2016"	669	269587	248.16	155.20
	"Colorado"	"08"	"Large Central Metro"	"1"	"1999"	"1999"	1081	548848	196.96	211.58
	"Colorado"	"08"	"Large Central Metro"	"1"	"2000"	"2000"	1032	554636	186.07	201.77
	"Colorado"	"08"	"Large Central Metro"	"1"	"2001"	"2001"	978	561976	174.03	191.82
	"Colorado"	"08"	"Large Central Metro"	"1"	"2002"	"2002"	1004	556790	180.32	197.79
	"Colorado"	"08"	"Large Central Metro"	"1"	"2003"	"2003"	973	552588	176.08	190.51
	"Colorado"	"08"	"Large Central Metro"	"1"	"2004"	"2004"	901	550756	163.59	174.80
	"Colorado"	"08"	"Large Central Metro"	"1"	"2005"	"2005"	884	551691	160.23	170.00
	"Colorado"	"08"	"Large Central Metro"	"1"	"2006"	"2006"	810	556895	145.45	154.06
	"Colorado"	"08"	"Large Central Metro"	"1"	"2007"	"2007"	866	564395	153.44	163.14
	"Colorado"	"08"	"Large Central Metro"	"1"	"2008"	"2008"	852	575721	147.99	158.40
	"Colorado"	"08"	"Large Central Metro"	"1"	"2009"	"2009"	838	589011	142.27	153.82
	"Colorado"	"08"	"Large Central Metro"	"1"	"2010"	"2010"	821	600158	136.80	148.25
	"Colorado"	"08"	"Large Central Metro"	"1"	"2011"	"2011"	811	619968	130.81	141.83
	"Colorado"	"08"	"Large Central Metro"	"1"	"2012"	"2012"	828	634265	130.54	141.53
	"Colorado"	"08"	"Large Central Metro"	"1"	"2013"	"2013"	833	649495	128.25	140.04
	"Colorado"	"08"	"Large Central Metro"	"1"	"2014"	"2014"	884	663862	133.16	146.18
	"Colorado"	"08"	"Large Central Metro"	"1"	"2015"	"2015"	949	682545	139.04	152.85
	"Colorado"	"08"	"Large Central Metro"	"1"	"2016"	"2016"	904	693060	130.44	142.53
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"1999"	"1999"	1909	1569707	121.62	187.97
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2000"	"2000"	1849	1603120	115.34	175.89
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2001"	"2001"	1920	1656256	115.92	173.96
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2002"	"2002"	2082	1686412	123.46	183.42
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2003"	"2003"	2145	1732288	123.82	183.16
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2004"	"2004"	1987	1754062	113.28	161.23
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2005"	"2005"	2046	1781058	114.88	161.11
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2006"	"2006"	2030	1817299	111.70	149.86
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2007"	"2007"	1936	1854291	104.41	136.83
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2008"	"2008"	1923	1888250	101.84	129.69
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2009"	"2009"	1960	1920406	102.06	126.92
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2010"	"2010"	1909	1943324	98.23	119.99
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2011"	"2011"	2025	1979536	102.30	119.56
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2012"	"2012"	2056	2010944	102.24	115.90
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2013"	"2013"	2151	2047981	105.03	116.03
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2014"	"2014"	2403	2090396	114.95	124.48
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2015"	"2015"	2361	2131785	110.75	117.82
	"Colorado"	"08"	"Large Fringe Metro"	"2"	"2016"	"2016"	2465	2160017	114.12	120.11
	"Colorado"	"08"	"Medium Metro"	"3"	"1999"	"1999"	1584	1236465	128.11	185.48
	"Colorado"	"08"	"Medium Metro"	"3"	"2000"	"2000"	1563	1261202	123.93	178.95
	"Colorado"	"08"	"Medium Metro"	"3"	"2001"	"2001"	1548	1310622	118.11	171.33
	"Colorado"	"08"	"Medium Metro"	"3"	"2002"	"2002"	1550	1336341	115.99	166.30
	"Colorado"	"08"	"Medium Metro"	"3"	"2003"	"2003"	1682	1325305	126.91	175.98
	"Colorado"	"08"	"Medium Metro"	"3"	"2004"	"2004"	1551	1344905	115.32	157.75
	"Colorado"	"08"	"Medium Metro"	"3"	"2005"	"2005"	1660	1366014	121.52	162.37
	"Colorado"	"08"	"Medium Metro"	"3"	"2006"	"2006"	1582	1398191	113.15	144.96
	"Colorado"	"08"	"Medium Metro"	"3"	"2007"	"2007"	1602	1420722	112.76	140.83
	"Colorado"	"08"	"Medium Metro"	"3"	"2008"	"2008"	1658	1446595	114.61	140.06
	"Colorado"	"08"	"Medium Metro"	"3"	"2009"	"2009"	1614	1469077	109.86	130.47
	"Colorado"	"08"	"Medium Metro"	"3"	"2010"	"2010"	1679	1492635	112.49	132.64
	"Colorado"	"08"	"Medium Metro"	"3"	"2011"	"2011"	1677	1523860	110.05	126.49
	"Colorado"	"08"	"Medium Metro"	"3"	"2012"	"2012"	1747	1547849	112.87	126.01
	"Colorado"	"08"	"Medium Metro"	"3"	"2013"	"2013"	1858	1574140	118.03	127.13
	"Colorado"	"08"	"Medium Metro"	"3"	"2014"	"2014"	1952	1602033	121.85	129.96
	"Colorado"	"08"	"Medium Metro"	"3"	"2015"	"2015"	1907	1635979	116.57	123.16
	"Colorado"	"08"	"Medium Metro"	"3"	"2016"	"2016"	2049	1669478	122.73	127.12
	"Colorado"	"08"	"Small Metro"	"4"	"1999"	"1999"	622	255011	243.91	210.42
	"Colorado"	"08"	"Small Metro"	"4"	"2000"	"2000"	582	257727	225.82	194.48
	"Colorado"	"08"	"Small Metro"	"4"	"2001"	"2001"	605	263510	229.59	196.85
	"Colorado"	"08"	"Small Metro"	"4"	"2002"	"2002"	605	268977	224.93	192.75
	"Colorado"	"08"	"Small Metro"	"4"	"2003"	"2003"	611	272901	223.89	190.10
	"Colorado"	"08"	"Small Metro"	"4"	"2004"	"2004"	550	276332	199.04	166.88
	"Colorado"	"08"	"Small Metro"	"4"	"2005"	"2005"	581	280019	207.49	172.64
	"Colorado"	"08"	"Small Metro"	"4"	"2006"	"2006"	598	286691	208.59	171.60
	"Colorado"	"08"	"Small Metro"	"4"	"2007"	"2007"	558	294555	189.44	156.10
